,,,,,,,,,,,,,,,,,,,,,,ListofBrooklynBuildings Containing StabilizedUnits,,,,,,,,,,,,,,,,,,,,,,,,,,,,

ZIP,,,BLDGNO1,,,,STREET1,,,,,STSUFX1,,,,BLDGNO2,,,,STREET2,,,STSUFX2,,,COUNTY,,,CITY,,,,STATUS1,,,STATUS2,,,,,,STATUS3,,BLOCK,,,,LOT,,
11213,,,1602,,,,,PACIFIC,,,,,,ST,,,,78 TO 88,,,,TROY,,,,AVE,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1340,,,,41,,

11213,,,1627,,,,,PACIFIC,,,,,,ST,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1334,,,,47,,

11213,,,1629,,,,,PACIFIC,,,,,,ST,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1334,,,,46,,

11213,,,1631,,,,,PACIFIC,,,,,,ST,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1334,,,,45,,

11213,,,1736,,,,,PACIFIC,,,,,,ST,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,1342,,,,39,,

11213,,,1738,,,,,PACIFIC,,,,,,ST,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,1342,,,,40,,

11213,,,1740,,,,,PACIFIC,,,,,,ST,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,1342,,,,41,,

11213,,,1738A,,,,,PACIFIC,,,,,,ST,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,1342,,,,40,,

11213,,,919,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,,,1235,,,,1,,

11213,,,937,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1235,,,,73,,

11213,,,941,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1235,,,,71,,

11213,,,959,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1235,,,,61,,

11213,,,981 TO 985,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,1235,,,,50,,

11213,,,1000,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,1243,,,,12,,

11213,,,1002,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1243,,,,112,,

11213,,,1014,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,1243,,,,13,,

11213,,,1018,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1243,,,,14,,

11213,,,1020,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,,1243,,,,16,,

11213,,,1030,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1243,,,,17,,

11213,,,1040,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1243,,,,21,,

11213,,,1050,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1243,,,,26,,

11213,,,1054,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,,,1243,,,,27,,

11213,,,1066,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,,1243,,,,32,,

11213,,,1081,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1237,,,,1,,

11213,,,1114,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1244,,,,43,,

11213,,,1132,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,1244,,,,44,,

11213,,,1147 TO 1155,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1237,,,,56,,

11213,,,1255,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1365,,,,85,,

11213,,,1350,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,,,1372,,,,20,,

11213,,,1402,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1372,,,,42,,

11213,,,1431,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1367,,,,79,,

11213,,,1433,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1367,,,,77,,

11213,,,1444 TO 1454,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,1373,,,,25,,

11213,,,1490 TO 1492,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,1374,,,,11,,

11213,,,1493,,,,,PARK,,,,,,PL,,,,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,,,1368,,,,1,,

Source: 2023HCR BuildingRegistrationFile,,,,,,,,,,,,,,,,,,,,,https://rentguidelinesboard.cityofnewyork.us/resources/rent-stabilized-building-lists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page86of 284,,,
,,,,,,,,,,,,,,,,,,,,,,ListofBrooklynBuildings Containing StabilizedUnits,,,,,,,,,,,,,,,,,,,,,,,,,,,

ZIP,,,BLDGNO1,,,,STREET1,,,,,,STSUFX1,,,,BLDGNO2,,,STREET2,,,STSUFX2,,COUNTY,,,CITY,,,,STATUS1,,,STATUS2,,,,,STATUS3,,,BLOCK,,,,LOT,,

11213,,,1504,,,,PARK,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1374,,,,15,,

11213,,,1512,,,,PARK,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1374,,,,21,,

11213,,,1538,,,,PARK,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1374,,,,31,,

11213,,,1539,,,,PARK,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1368,,,,63,,

11213,,,1540,,,,PARK,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,,,1374,,,,32,,

11213,,,1543,,,,PARK,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1368,,,,61,,

11213,,,1544 TO 1550,,,,PARK,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1374,,,,33,,

11213,,,1469,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1279,,,,45,,

11213,,,1475,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,1279,,,,43,,

11213,,,1544,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1406,,,,37,,

11213,,,1548,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1406,,,,37,,

11213,,,1552 TO 1556,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,1407,,,,9,,

11213,,,1575,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,1401,,,,69,,

11213,,,1580,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,1407,,,,22,,

11213,,,1581,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,1401,,,,66,,

11213,,,1588,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,1407,,,,26,,

11213,,,1589,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1401,,,,63,,

11213,,,1616 TO 1620,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1407,,,,41,,

11213,,,1617,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1401,,,,47,,

11213,,,1622,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1408,,,,7,,

11213,,,1625,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1402,,,,1,,

11213,,,1677,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1402,,,,49,,

11213,,,1681,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,1402,,,,47,,

11213,,,1690,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1409,,,,6,,

11213,,,1745,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1403,,,,55,,

11213,,,1746,,,,PRESIDENT,,,,,,ST,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1409,,,,37,,

11213,,,910,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1235,,,,19,,

11213,,,914,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1235,,,,20,,

11213,,,916,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1235,,,,21,,

11213,,,920,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,1235,,,,23,,

11213,,,922,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1235,,,,24,,

11213,,,925,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1228,,,,60,,

11213,,,930,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1235,,,,27,,

11213,,,940,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1235,,,,31,,

11213,,,951,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,1228,,,,51,,

11213,,,1119,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1230,,,,48,,

11213,,,1280,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,421-A (1-15),,,1365,,,,39,,

11213,,,1410 TO 1412,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1367,,,,20,,

11213,,,1417,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,1361,,,,76,,

11213,,,1502,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,1368,,,,26,,

11213,,,1504,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,,1368,,,,27,,

11213,,,1506,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,,1368,,,,28,,

11213,,,1512,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,1368,,,,31,,

11213,,,1520,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,421-A (16),,,1368,,,,35,,

11213,,,1534,,,,PROSPECT,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,ROOMINGHOUSE,,,,,ARTICLE 11,,,1368,,,,40,,

11213,,,183,,,,ROCHESTER,,,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1368,,,,6,,

11213,,,187,,,,ROCHESTER,,,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1368,,,,3,,

11213,,,221,,,,ROCHESTER,,,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1380,,,,10,,

11213,,,225,,,,ROCHESTER,,,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1380,,,,8,,

11213,,,229,,,,ROCHESTER,,,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1380,,,,7,,

11213,,,270,,,,ROCHESTER,,,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1391,,,,39,,

11213,,,318,,,,ROCHESTER,,,,,,AVE,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1403,,,,48,,

11213,,,950,,,,SAINT JOHNS,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,1256,,,,11,,

11213,,,1025,,,,SAINT JOHNS,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1250,,,,60,,

11213,,,1045,,,,SAINT JOHNS,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1250,,,,53,,

11213,,,1055 TO 1093,,,,SAINT JOHNS,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,,1250,,,,40,,

11213,,,1116 TO 1120,,,,SAINT JOHNS,,,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,1258,,,,16,,

Source: 2023HCR BuildingRegistrationFile,,,,,,,,,,,,,,,,,,,https://rentguidelinesboard.cityofnewyork.us/resources/rent-stabilized-building-lists,,,,,,,,,,,,,,,,,,,,,,,,,,,Page87of 284,,,
,,,,,,,,,,,,,,,,,,,,ListofBrooklynBuildings Containing StabilizedUnits,,,,,,,,,,,,,,,,,,,,,,,,,,

ZIP,,,BLDGNO1,,,,STREET1,,,,STSUFX1,,,,BLDGNO2,,,STREET2,,,STSUFX2,,COUNTY,,,CITY,,,,STATUS1,,,STATUS2,,,,,STATUS3,,BLOCK,,,,LOT,,

11213,,,1133,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1251,,,,51,,

11213,,,1134,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1258,,,,24,,

11213,,,1140,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1258,,,,26,,

11213,,,1144,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1258,,,,29,,

11213,,,1148,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1258,,,,31,,

11213,,,1152,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1258,,,,32,,

11213,,,1153,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1251,,,,46,,

11213,,,1163,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1251,,,,42,,

11213,,,1165,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1251,,,,41,,

11213,,,1174,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1258,,,,40,,

11213,,,1216,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1382,,,,23,,

11213,,,1222,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1382,,,,25,,

11213,,,1228,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1382,,,,28,,

11213,,,1239,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1376,,,,61,,

11213,,,1245,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1376,,,,59,,

11213,,,1259,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,1376,,,,54,,

11213,,,1275,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1377,,,,56,,

11213,,,1281,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,1377,,,,54,,

11213,,,1303,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1377,,,,48,,

11213,,,1306,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,1383,,,,25,,

11213,,,1307,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1377,,,,47,,

11213,,,1310,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,1383,,,,27,,

11213,,,1311,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1377,,,,46,,

11213,,,1312,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1383,,,,29,,

11213,,,1315,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1377,,,,45,,

11213,,,1320,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,GARDENCOMPLEX,,,,,,,1383,,,,31,,

11213,,,1324,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1383,,,,32,,

11213,,,1330,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,1383,,,,35,,

11213,,,1342,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1383,,,,39,,

11213,,,1351,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1378,,,,1,,

11213,,,1361,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1378,,,,81,,

11213,,,1363,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1378,,,,80,,

11213,,,1365,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1378,,,,79,,

11213,,,1369,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1378,,,,78,,

11213,,,1373,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1378,,,,76,,

11213,,,1375,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1378,,,,75,,

11213,,,1379,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1378,,,,74,,

11213,,,1381,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1378,,,,73,,

11213,,,1383,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1378,,,,72,,

11213,,,1385,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,,,,,,,,1378,,,,71,,

11213,,,1387,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1378,,,,70,,

11213,,,1389,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1378,,,,69,,

11213,,,1399,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGB,,,GARDENCOMPLEX,,,,,,,1378,,,,65,,

11213,,,1405,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,ARTICLE 11,,,,,,,1378,,,,63,,

11213,,,1409,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1378,,,,60,,

11213,,,1415,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1378,,,,57,,

11213,,,1441 TO 1449,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1379,,,,73,,

11213,,,1470,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1385,,,,23,,

11213,,,1482,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1385,,,,28,,

11213,,,1500,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1385,,,,36,,

11213,,,1507,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1380,,,,1,,

11213,,,1515,,,,SAINT JOHNS,,,,PL,,,,,,,,,,,,61,,,BROOKLYN,,,,MULTIPLE DWELLINGA,,,,,,,,,,1380,,,,74,,

